event_contract	subtype	expiration_date	date	start_price	high_price	low_price	end_price	settlement_price	pair_quantity	open_interest	vwap
UNR_1224_3.9	YES	2025-01-10T07:30:00-06:00	10/23/2024	0.58	0	0	0.58	0.58	0	90	0
UNR_1224_3.9	NO	2025-01-10T07:30:00-06:00	10/23/2024	0.43	0	0	0.43	0.43	0	90	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	10/23/2024	0.89	0	0	0.89	0.89	0	40	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	10/23/2024	0.12	0	0	0.12	0.12	0	40	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	10/23/2024	0.82	0	0	0.82	0.82	0	10	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	10/23/2024	0.19	0	0	0.19	0.19	0	10	0
UNR_1224_4.0	YES	2025-01-10T07:30:00-06:00	10/23/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-10T07:30:00-06:00	10/23/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	10/23/2024	0.75	0	0	0.75	0.75	0	128	0
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	10/23/2024	0.26	0.26	0.26	0.26	0.26	0	128	0
UNR_1224_4.1	YES	2025-01-10T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_1224_4.1	NO	2025-01-10T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_1024_4.1	YES	2024-11-01T07:30:00-05:00	10/23/2024	0.54	0	0	0.54	0.54	0	290	0
UNR_1024_4.1	NO	2024-11-01T07:30:00-05:00	10/23/2024	0.47	0.47	0.47	0.47	0.47	0	290	0
UNR_1124_3.9	YES	2024-12-06T07:30:00-06:00	10/23/2024	0.82	0	0	0.82	0.82	0	221	0
UNR_1124_3.9	NO	2024-12-06T07:30:00-06:00	10/23/2024	0.19	0	0	0.19	0.19	0	221	0
UNR_1124_4.0	YES	2024-12-06T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_1124_4.0	NO	2024-12-06T07:30:00-06:00	10/23/2024	0	0	0	0		0	0	0
UNR_0925_4.0	YES	2025-10-03T07:30:00-05:00	10/23/2024	0.51	0	0	0.51	0.51	0	10	0
UNR_0925_4.0	NO	2025-10-03T07:30:00-05:00	10/23/2024	0.5	0	0	0.5	0.5	0	10	0
UNR_0325_4.1	YES	2025-04-04T07:30:00-05:00	10/23/2024	0	0	0	0		0	0	0
UNR_0325_4.1	NO	2025-04-04T07:30:00-05:00	10/23/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	10/24/2024	0.72	0	0	0.72	0.72	0	11	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	10/24/2024	0.29	0	0	0.29	0.29	0	11	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	10/24/2024	0.64	0	0	0.64	0.64	0	10	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	10/24/2024	0.37	0	0	0.37	0.37	0	10	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	10/24/2024	0.55	0	0	0.55	0.55	0	60	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	10/24/2024	0.46	0	0	0.46	0.46	0	60	0
UNR_1224_3.9	YES	2025-01-10T07:30:00-06:00	10/24/2024	0.58	0	0	0.58	0.58	0	90	0
UNR_1224_3.9	NO	2025-01-10T07:30:00-06:00	10/24/2024	0.43	0	0	0.43	0.43	0	90	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	10/24/2024	0.89	0	0	0.89	0.89	0	40	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	10/24/2024	0.12	0	0	0.12	0.12	0	40	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	10/24/2024	0.82	0	0	0.82	0.82	0	10	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	10/24/2024	0.19	0	0	0.19	0.19	0	10	0
UNR_1224_4.0	YES	2025-01-10T07:30:00-06:00	10/24/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-10T07:30:00-06:00	10/24/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	10/24/2024	0.73	0.73	0.73	0.73	0.73	10	138	0.73
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	10/24/2024	0.28	0.28	0.28	0.28	0.28	10	138	0.28
UNR_1224_4.1	YES	2025-01-10T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_1224_4.1	NO	2025-01-10T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_1024_4.1	YES	2024-11-01T07:30:00-05:00	10/24/2024	0.54	0	0	0.54	0.54	0	290	0
UNR_1024_4.1	NO	2024-11-01T07:30:00-05:00	10/24/2024	0.47	0.47	0.47	0.47	0.47	0	290	0
UNR_1124_3.9	YES	2024-12-06T07:30:00-06:00	10/24/2024	0.82	0	0	0.82	0.82	0	221	0
UNR_1124_3.9	NO	2024-12-06T07:30:00-06:00	10/24/2024	0.19	0	0	0.19	0.19	0	221	0
UNR_1124_4.0	YES	2024-12-06T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_1124_4.0	NO	2024-12-06T07:30:00-06:00	10/24/2024	0	0	0	0		0	0	0
UNR_0925_4.0	YES	2025-10-03T07:30:00-05:00	10/24/2024	0.51	0	0	0.51	0.51	0	10	0
UNR_0925_4.0	NO	2025-10-03T07:30:00-05:00	10/24/2024	0.5	0	0	0.5	0.5	0	10	0
UNR_0325_4.1	YES	2025-04-04T07:30:00-05:00	10/24/2024	0	0	0	0		0	0	0
UNR_0325_4.1	NO	2025-04-04T07:30:00-05:00	10/24/2024	0	0	0	0		0	0	0
UNR_0325_4.0	YES	2025-04-04T07:30:00-05:00	10/25/2024	0.72	0	0	0.72	0.72	0	11	0
UNR_0325_4.0	NO	2025-04-04T07:30:00-05:00	10/25/2024	0.29	0	0	0.29	0.29	0	11	0
UNR_0625_4.0	YES	2025-07-03T07:30:00-05:00	10/25/2024	0.64	0	0	0.64	0.64	0	10	0
UNR_0625_4.0	NO	2025-07-03T07:30:00-05:00	10/25/2024	0.37	0	0	0.37	0.37	0	10	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	10/25/2024	0.55	0	0	0.55	0.55	0	60	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	10/25/2024	0.46	0	0	0.46	0.46	0	60	0
UNR_1224_3.9	YES	2025-01-10T07:30:00-06:00	10/25/2024	0.58	0	0	0.58	0.58	0	90	0
UNR_1224_3.9	NO	2025-01-10T07:30:00-06:00	10/25/2024	0.43	0	0	0.43	0.43	0	90	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	10/25/2024	0	0	0	0		0	0	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	10/25/2024	0	0	0	0		0	0	0
UNR_1024_3.9	YES	2024-11-01T07:30:00-05:00	10/25/2024	0.89	0	0	0.89	0.89	0	40	0
UNR_1024_3.9	NO	2024-11-01T07:30:00-05:00	10/25/2024	0.12	0	0	0.12	0.12	0	40	0
UNR_0325_3.9	YES	2025-04-04T07:30:00-05:00	10/25/2024	0.82	0	0	0.82	0.82	0	10	0
UNR_0325_3.9	NO	2025-04-04T07:30:00-05:00	10/25/2024	0.19	0	0	0.19	0.19	0	10	0
UNR_1224_4.0	YES	2025-01-10T07:30:00-06:00	10/25/2024	0.78	0	0	0.78	0.78	0	30	0
UNR_1224_4.0	NO	2025-01-10T07:30:00-06:00	10/25/2024	0.23	0	0	0.23	0.23	0	30	0
UNR_1024_4.0	YES	2024-11-01T07:30:00-05:00	10/25/2024	0.75	0.84	0.75	0.84	0.84	105	243	0.79
UNR_1024_4.0	NO	2024-11-01T07:30:00-05:00	10/25/2024	0.26	0.26	0.17	0.17	0.17	105	243	0.22
